Local,Nome,Logradouro,Latitude,Longitude
GALERIA DE ARTE,Inner City Art Gallery Inc,2251 Adam Clayton Powell Jr Blvd,4.08E+20,-7.39E+20
GALERIA DE ARTE,Innovative Art Gallery Inc,154 W 14th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Inter Art Gallery,225 10th Ave,4.07E+20,-7.40E+20
GALERIA DE ARTE,International Print Center New York,526 W 26th St,4.08E+18,-7.40E+20
GALERIA DE ARTE,Irit Baniel Studio,582 DRIGGS AVENUE,407164045276523,-7.40E+20
GALERIA DE ARTE,Ise Art Foundation,555 Broadway,4.07E+21,-7.40E+20
GALERIA DE ARTE,Isselbacher Gallery Inc,64 E 86th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,J Cacciola Galleries,617 W 27th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,J M Art Gallery,1760 Broadway,4.08E+21,-7.40E+20
GALERIA DE ARTE,Jadite Galleries,413 W 50th St,4.08E+19,-739896747288487
GALERIA DE ARTE,Jain Marunouchi Gallery,24 W 57th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,James Cohan Gallery,533 W 26th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,James Graham & Sons Gallery,1014 Madison Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Jane St Lifer Fine Art Inc,140 Riverside Blvd,4.08E+19,-7.40E+20
GALERIA DE ARTE,Janoray Charles Llc,11 E 76th St,407748444073569,-7.40E+20
GALERIA DE ARTE,Japanese Art Dealers Assoc of Ny,17 East 76th Street,4.08E+20,-7.40E+20
GALERIA DE ARTE,Jbpa Llc,65 W 13th St,4.07E+20,-739967778291044
GALERIA DE ARTE,Jeff Lewis Studio,9 Desbrosses Street,4.07E+20,-7.40E+19
GALERIA DE ARTE,Jeffrey Coploff Fine Art Ltd,508 W 26th St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Jimmy's Art Gallery,166 W 72nd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Joan Peck Limited Art Gallery,1 W 67th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Joan Whalen Fine Art,24 W. 57th St.,4.08E+21,-7.40E+20
GALERIA DE ARTE,John Elder Gallery,529 W 20th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,John McEnroe Gallery,41 Greene St.,4.07E+20,-7.40E+20
GALERIA DE ARTE,John Stevenson Gallery,338 W 23rd St,4.07E+21,-740000774177737
GALERIA DE ARTE,Jonathan Shorr Gallery,109 Crosby St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Judaica Illuminations,1664 Coney Island Ave,4.06E+20,-7.40E+19
GALERIA DE ARTE,Julie Artisans Gallery,762 Madison Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Julie Saul Gallery,535 W 22nd St,4.07E+21,-7.40E+20
GALERIA DE ARTE,JUNE BATEMAN FINE  GALLERY,1133 BROADWAY,4.07E+20,-7.40E+20
GALERIA DE ARTE,K S Art,73 Leonard St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Kahan Fine Art Galleries Ltd,422 E 72nd St,4.08E+20,-7.40E+19
GALERIA DE ARTE,Kaller-Kimche R Inc,23 E 74th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Kang Byung,9 E 82nd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Kapoor Galleries Inc,40 E 78th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Kashya Hildebrand,531 W 25th St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Katherine Blackburne Studios,9 Desbrosses Street,4.07E+20,-740092436136626
GALERIA DE ARTE,Kathryn Markel Fine Arts Inc,529 W 20th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Katz Steven,32 Union Sq,4.07E+20,-7.40E+20
GALERIA DE ARTE,Keats R Stuart,120 E 36th St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Keith Copley Gallery,545 W 34th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Keith de Lellis Gallery,1045 MADISON AVENUE,4.08E+20,-7.40E+20
GALERIA DE ARTE,Kelly June Gallery,591 Broadway,4.07E+20,-7.40E+20
GALERIA DE ARTE,Kem Art Studio,80 5TH AVE RM 1506,4.07E+20,-7.40E+20
GALERIA DE ARTE,Kempner Jim Fine Art,501 W 23rd St,4.07E+19,-7.40E+20
GALERIA DE ARTE,Kenkeleba Gallery,214 E 2nd St,4.07E+19,-7.40E+20
GALERIA DE ARTE,Kent Gallery,541 West 25th Street,4.07E+21,-7.40E+20
GALERIA DE ARTE,Kentler International Drawing Space,353 Van Brunt Street,4.07E+20,-740129928623173
GALERIA DE ARTE,Keogh & Riehlman Fine Art,24 E 73rd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Keya Gallery,14 Wall Street,4.07E+20,-7.40E+20
GALERIA DE ARTE,Kim Foster Gallery,529 W 20th St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Kind Phylis Gallery,236 West 26th Street,4.07E+20,-739958687612381
GALERIA DE ARTE,King David Art Gallery,128 West 23rd Street,4.07E+21,-7.40E+19
GALERIA DE ARTE,Kinz,529 West 20th Street,4.07E+21,-7.40E+19
GALERIA DE ARTE,Klagsbrun Nicole Gallery,526 W 26th St,4.08E+18,-7.40E+20
GALERIA DE ARTE,Klotz Sirmon Gallery,511 W 25th St,4.07E+20,-7.40E+19
GALERIA DE ARTE,Kokon Inc,58 E 66th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Kraus Carole Ltd,330 W 38th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Kraushaar Galleries,74 E 79th St,4.08E+20,-739611544113061
GALERIA DE ARTE,Kravets Wehby,521 W 21st St,4.07E+21,-7.40E+19
GALERIA DE ARTE,Kravets Wehby Gallery,521 W 21st St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Krienke Kendra,230 Central Park W,4.08E+20,-7.40E+20
GALERIA DE ARTE,L A Cotton,645 Madison Ave,4.08E+21,-7.40E+20
GALERIA DE ARTE,La Belle Epoque Vintage Posters Inc,280 Columbus Ave,4.08E+21,-7.40E+20
GALERIA DE ARTE,Lally J J & Co,41 E 57th St,4.08E+21,-739719328106951
GALERIA DE ARTE,Lamontage,210 11th Ave,4.08E+18,-7.40E+20
GALERIA DE ARTE,Landy Fine Art,264 E Broadway,4.07E+20,-7.40E+20
GALERIA DE ARTE,Langotsky Gamba,537 Greenwich St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Lehman College - Art Gallery,250 Bedford Park Blvd West,4.09E+20,-7.39E+20
GALERIA DE ARTE,Lehmann Maupin,540 W 26th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Lelong Galerie,526 W 26th St,4.08E+19,-7.40E+20
GALERIA DE ARTE,Lemmons Durham Contemporary Art,210 11th Ave,4.07E+20,-7.40E+20
GALERIA DE ARTE,Lennon Weinberg Inc,514 W 25th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Leo Castelli Gallery,18 E 77th St,4.08E+19,-7.40E+20
GALERIA DE ARTE,Leo Kaplan Modern Ltd,114 E 57th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Leo Koenig Inc,545 West 23rd Street,4.07E+20,-7.40E+20
GALERIA DE ARTE,Leon Tovar Gallery,16 E 71st St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Leslie-Lohman Gay Art Foundation,131 Prince St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Levin Betty,41 E 57th St,4.08E+21,-7.40E+19
GALERIA DE ARTE,Levine Elizabeth & Assocs,565 W End Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Lewitt Fine Art Gallery,16 E 79th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Lexington Art & Frame Co,832 Lexington Ave,4.08E+21,-7.40E+20
GALERIA DE ARTE,Limner Gallery,870 Avenue of the Americas,4.07E+20,-7.40E+20
GALERIA DE ARTE,Decor Art Gallery,551 3rd Ave,4.07E+21,-7.40E+20
GALERIA DE ARTE,Decor Art Gallery Inc,353 3rd Ave,407404255519148,-7.40E+20
GALERIA DE ARTE,Decor Art Gallery Inc,158 7th Ave,4.07E+20,-7.40E+20
GALERIA DE ARTE,Decor Art Gallery VII+,222 3rd Ave,4.07E+21,-7.40E+20
GALERIA DE ARTE,Deitch Projects,76 Grand St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Demirjian Torkom,970 Madison Ave,4.08E+21,-7.40E+20
GALERIA DE ARTE,Demu Gallery,761 Fulton St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Denise Bibro Fine Art,529 W 20th Street,4.07E+20,-7.40E+19
GALERIA DE ARTE,Dennis De Lorenzo Gallery,21 E 62nd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Derek Eller Gallery,15 W 27th St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Dickinson Roundell Inc,19 E 66th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Dollhaus,37 Broadway,4.07E+21,-7.40E+20
GALERIA DE ARTE,Donson Theodore B Ltd,24 W 57th St,4.08E+20,-739757360256425
GALERIA DE ARTE,Dorfman Projects,529 W 20th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Dorsky Carol,20 E 74th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Doug Meyer Fine Art,1775 E 34th St,4.06E+21,-739369317584929
GALERIA DE ARTE,Downtown Arts Festival,114 Fulton St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Downtown Music Gallery,13 Monroe Street,4.07E+20,-739959259244248
GALERIA DE ARTE,Dranoff Fine Art,591 Broadway,407249965758697,-7.40E+20
GALERIA DE ARTE,Dresden Art Galries,401 7 Avenue,4.07E+20,-7.40E+19
GALERIA DE ARTE,DUMBO Arts Center,30 Washington St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Duncan Ligoa,22 E 72nd St,4.08E+21,-7.40E+20
GALERIA DE ARTE,E Art Group,224 W 30th St,407488345265814,-7.40E+20
GALERIA DE ARTE,Eastern Arts Inc,68 Jane St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Edward Thorp Gallery,210 11th Ave,4.07E+21,-7.40E+20
GALERIA DE ARTE,Edwynn Houk Gallery,745 5th Ave,4.08E+21,-7.40E+20
GALERIA DE ARTE,Eileen Walters Gallery,411 West End Ave,4.08E+19,-7.40E+20
GALERIA DE ARTE,Elga Wimmer,526 W 26th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Elizabeth Dee Gallery,545 West 20th Street,4.07E+20,-7.40E+20
GALERIA DE ARTE,Elizabeth Harris Gallery,529 W 20th St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Elizabeth Mayer Fine Art,55 E 73rd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Elizabeth Moore Fine Art,963 Lexington Ave,4.08E+21,-7.40E+20
GALERIA DE ARTE,Elizabeth Wang Gallery,800 5th Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Elkon Gallery Inc,18 E 81st St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Elliot Stevens Ltd,301 Park Ave,4.08E+21,-7.40E+20
GALERIA DE ARTE,Emily Harvey Gallery,537 Broadway,407235058370544,-7.40E+19
GALERIA DE ARTE,Environment Home Furnshngs Inc,205 E 60th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Equatorial America Inc,411 E 53rd St,40755759496755,-7.40E+20
GALERIA DE ARTE,Equitable Appraisal Co Inc,19 E 75th St,4.08E+19,-7.40E+20
GALERIA DE ARTE,Equity Art Brokers,340 E 52nd St,407552841788991,-739661194048795
GALERIA DE ARTE,Equity Art Brokers,40 W 25th St,407436771577712,-7.40E+20
GALERIA DE ARTE,Erotics Gallery,41 Union Sq W,4.07E+20,-7.40E+20
GALERIA DE ARTE,Esso Gallery,531 W 26th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Exhibit A,160 Mercer St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Exit Art,475 10th Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Exotiqa II,280 City Island Ave,4.08E+20,-7.38E+19
GALERIA DE ARTE,Eye Jammie Fine Arts Gallery,516 W 25th St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Eyebeam Atelier,540 W 21st St,4.07E+19,-7.40E+20
GALERIA DE ARTE,Ezair Gallery,905 Madison Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Faith Art Gallery Corp,393 Bridge St,4.07E+20,-7.40E+19
GALERIA DE ARTE,Feature Inc,530 W 25th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Fields Walter,208 E 7th St Ofc,4.07E+20,-7.40E+18
GALERIA DE ARTE,Fifty-Five Mercer Gallery,55 Mercer St,4.07E+19,-7.40E+20
GALERIA DE ARTE,Findlay David Galleries,1202 Lexington Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Findlay David Jr Fine Art,41 E 57th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Findlay Peter Gallery,41 E 57th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Fine Art Acquisitions,122 Spring St,407235933155635,-7.40E+20
GALERIA DE ARTE,Fine Art Alacarte,89 South Street,4.07E+20,-7.40E+20
GALERIA DE ARTE,Fine Art Services & Transport,48-75 37th St,4.07E+21,-7.39E+20
GALERIA DE ARTE,First Street Gallery,526 W 26th St,4.08E+18,-7.40E+20
GALERIA DE ARTE,Fischbach Gallery,210 Eleventh Ave.,4.07E+20,-7.40E+19
GALERIA DE ARTE,Flushing Art Gallery,3711 Main St,4.08E+20,-7.38E+20
GALERIA DE ARTE,Focal Point Gallery,321 City Island Ave,4.08E+20,-7.38E+20
GALERIA DE ARTE,Folin Riva Inc,535 W 20th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Folklorica,12 E 53rd St,407598343459659,-7.40E+19
GALERIA DE ARTE,Forbes Magazine Galleries,60 Fifth Avenue,4.07E+20,-7.40E+20
GALERIA DE ARTE,Forrest Scott Group,270 Lafayette St,4.07E+19,-7.40E+20
GALERIA DE ARTE,Fortress Fae Worldwide,4920 5th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Fortress Ny,4920 5th St,407433898305589,-7.40E+20
GALERIA DE ARTE,Fortuna Fine Arts Ltd,984 Madison Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Forum Gallery,745 5th Ave,4.08E+21,-7.40E+20
GALERIA DE ARTE,Fowa Enterprises Corp,17 E Broadway,4.07E+20,-739970125926335
GALERIA DE ARTE,Franklin Bowles Galleries,431 W Broadway,4.07E+20,-7.40E+20
GALERIA DE ARTE,Franklin Parrasch Gallery,20 W 57th St,4.08E+20,-739754342245949
GALERIA DE ARTE,Frederick Schultz Ancient Art,325 W 82nd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Fredericks Freiser Gallery,504 W. 22nd St.,4.07E+20,-740051961895703
GALERIA DE ARTE,Frederieke Taylor Gallery,535 W 22nd St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Frei-Nathan Susan Fine Works On Paper Llc,245 E 80th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Friedman Vallois Llc,27 E 67th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Friedrich Petzel Gallery,535 W. 22nd St.,4.07E+20,-740060955850063
GALERIA DE ARTE,Frielich Bros-Deutsch Bros,670 Broadway,4.07E+20,-7.40E+20
GALERIA DE ARTE,Friends of Bezalel Academy,501 5th Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Fulton Plaza,106 Fulton St,4.07E+21,-7.40E+19
GALERIA DE ARTE,Fulton St Art Gallery,116 John St,4.07E+20,-740058906552173
GALERIA DE ARTE,G P L Promotions Ltd,220 Madison Ave,4.07E+20,-739820716102324
GALERIA DE ARTE,Gagosian Gallery Chelsea,555 W 24th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Gagosian Gallery Uptown,980 Madison Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Galerie Des Arts Ltd,18 E 76th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Galerie Thomas,41 Perry St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Galleria On Third,529 3rd Ave,407464019802216,-739771880235982
GALERIA DE ARTE,Galleria Ramis Barquet Ny Ltd,41 E 57th St,4.08E+20,-739717918765114
GALERIA DE ARTE,Gallery 151,350 Bowery,4.07E+20,-7.40E+19
GALERIA DE ARTE,Gallery 292,120 Wooster St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Gallery 49,310 W 49th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Gallery 71 Inc,974 Lexington Ave,4.08E+20,-7.40E+19
GALERIA DE ARTE,Gallery 91,91 Grand St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Gallery at the American Bible Society,1865 Broadway,4.08E+21,-7.40E+20
GALERIA DE ARTE,Gallery at the New York School of Interior Design,170 E. 70th St.,4.08E+20,-7.40E+20
GALERIA DE ARTE,Gallery Bai Inc,520 W 43rd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Gallery Henoch,555 W 25th St,4.08E+20,-740052608577384
GALERIA DE ARTE,Gallery of Ireland,3931 50th Street,4.07E+19,-7.39E+20
GALERIA DE ARTE,Gardner & Barr Inc,305 E 61th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Garth Clark Gallery,24 W 57th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Garth Clark Gallery's Project Space,4546 21st St,4.07E+20,-7.39E+20
GALERIA DE ARTE,Gasser & Grunert,524 W 19th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Gavin Brown's Enterprise Corp,620 Greenwich St,4.07E+21,-740085930244375
GALERIA DE ARTE,Generous Miracles Space Ltd,529 W 20th St,4.07E+21,-7.40E+19
GALERIA DE ARTE,George Adams Gallery,525 West 26th Street,4.08E+21,-740040267783162
GALERIA DE ARTE,George Billis Gallery,555 W 25th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Geos Art Gallery and Tuxedos,20019 119th Ave,4.07E+19,-7.38E+20
GALERIA DE ARTE,Gerold Wunderlich & Co,50 W 57th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Gian Enzo Sperone,603 Greenwich St,4.07E+20,-7.40E+19
GALERIA DE ARTE,Giraud Pissarro Segalot,132 E 70th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Gleason Tim Gallery,194 Elizabeth St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Global Passages Inc,205 E 60th St,4.08E+20,-739655111637798
GALERIA DE ARTE,Godel & Co Inc,39 E 72nd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Goedhuis Contemporary Ltd,42 E 76th St,4.08E+19,-7.40E+19
GALERIA DE ARTE,Goethe-Institut Wyoming Building,5 East 3rd Street,4.07E+21,-73991118752324
GALERIA DE ARTE,Golden Caren Fine Arts,526 W 26th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Goodman James Gallery,41 E 57th St,4.08E+20,-739718797176169
GALERIA DE ARTE,Grant Gallery,7 Mercer St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Great Modern Pictures,EMPIRE STATE BUILDING,4.07E+20,-7.40E+20
GALERIA DE ARTE,Greeley Square Gallery,32 W 31st St,4.07E+19,-7.40E+20
GALERIA DE ARTE,Green Essie Galleries Inc,419 Convent Ave,408263814767388,-7.39E+20
GALERIA DE ARTE,Greene Naftali Inc,526 W 26th St,407500359783972,-740043835006039
GALERIA DE ARTE,Greene Space Gallery,105 Greene St,4.07E+20,-7.40E+16
GALERIA DE ARTE,Littlejohn Contemporary Art,41 E 57th St,4.08E+21,-739720341556309
GALERIA DE ARTE,Lizan Tops Associates,8 E 92nd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Lladro Museum & Collector's Society,43 W 57th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Lladro USA,43 W 57th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Location One,26 Greene St.,4.07E+19,-7.40E+20
GALERIA DE ARTE,Lombard-Fried Fine Arts Inc,531 W 26th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Long Fine Art,427 W 14th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Lower Manhattan Cultural Council,125 Maiden Lane,4.07E+20,-7.40E+20
GALERIA DE ARTE,Lublin Mary Fine Arts,954 Lexington Avenue,4.08E+20,-7.40E+20
GALERIA DE ARTE,Lucas Schoormans Gallery,508 W. 26th St.,4.07E+20,-7.40E+20
GALERIA DE ARTE,Ludlow 38,38 Ludlow Street,4.07E+20,-7.40E+20
GALERIA DE ARTE,Luhring Augustine Gallery Inc,531 W 24th St,4.07E+21,-740051017956319
GALERIA DE ARTE,Lumbard Jean,17 E 96th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Lun Yee Assn,167 Canal St,4.07E+20,-739969683352414
GALERIA DE ARTE,Lunarbase Inc,197 Grand St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Lurie Tamar & Ranan,721 5th Ave,4.08E+21,-7.40E+19
GALERIA DE ARTE,M & R Sayer Fine Art Llc,129 E 71st St,4.08E+20,-739630531621982
GALERIA DE ARTE,M K J Art Gallery,214 E 23rd St,4.07E+20,-7.40E+20
GALERIA DE ARTE,MacCarone Inc,630 Greenwich Street,4.07E+20,-7.40E+20
GALERIA DE ARTE,Malcolm Christian T Fine Arts Managemnt Svc,227 W 29th St,4.07E+20,-7.40E+19
GALERIA DE ARTE,Manhattan Art,13 W 36th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Mansion Gracie Gallery,101 Second Avenue,4.07E+20,-739888692388919
GALERIA DE ARTE,Marbella Gallery,28 E 72nd St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Marc Jancou Contemporary,680 Broadway,4.07E+20,-7.40E+20
GALERIA DE ARTE,Marc Jancou Fine Art Ltd,801 Madison Ave,407687705626813,-7.40E+20
GALERIA DE ARTE,Marcus Curt Gallery Inc,2 5th Ave,4.07E+20,-7.40E+19
GALERIA DE ARTE,Margaret Thatcher Projects,539 West 23rd Street,4.07E+21,-7.40E+20
GALERIA DE ARTE,Margo Feiden Galleries Ltd,15 E 9th St,4.07E+20,-739948212913365
GALERIA DE ARTE,Marian Goodman Gallery,24 W 57th St,4.08E+20,-739756850214431
GALERIA DE ARTE,Marianne Boesky Gallery,509 West 24th Street,4.07E+20,-740042404164484
GALERIA DE ARTE,Marie Walsh Sharpe Art Foundation Art,443 Greenwich St,407232195707651,-7.40E+20
GALERIA DE ARTE,Markey Lawrence Inc,42 E 76th St,4.08E+20,-7.40E+19
GALERIA DE ARTE,Marlborough Gallery,40 W 57th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Martin Lawrence Galleries,457 W Broadway,4.07E+20,-7.40E+20
GALERIA DE ARTE,Martinez Gallery,515 W 27th St,407507808655543,-7.40E+20
GALERIA DE ARTE,Mary Boone Gallery,745 5th Ave,4.08E+21,-739732063898559
GALERIA DE ARTE,Mary Ryan Gallery,24 W. 57th St.,4.08E+20,-7.40E+20
GALERIA DE ARTE,Master Drawing Assoc,669 Monroe St,4.07E+20,-7.39E+20
GALERIA DE ARTE,Master Framemakers,219 East 60th Street,4.08E+20,-7.40E+20
GALERIA DE ARTE,Mathes Barbara Gallery,22 E 80th St,4.08E+20,-739621648427065
GALERIA DE ARTE,Matthew Marks Gallery - 22nd St.,522 W 22nd St.,4.07E+20,-7.40E+20
GALERIA DE ARTE,Matthew Marks Gallery - 24th St.,523 W. 24th St.,4.07E+19,-7.40E+20
GALERIA DE ARTE,Max Protetech Gallery,511 W 22nd St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Maxwell Davidson Gallery,724 5th Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Mc Dougal A,98 Riverside Dr,4.08E+20,-7.40E+20
GALERIA DE ARTE,McCarron Paul Fine Prints & Drawings,1014 Madison Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,McGinnis Cheryl Gallery,555 Eighth Avenue,4.08E+20,-7.40E+20
GALERIA DE ARTE,McKee Gallery,745 Fifth Ave.,4.08E+20,-7.40E+20
GALERIA DE ARTE,McKenzie Fine Art Inc,511 W 25th St,407494363855362,-740037714072592
GALERIA DE ARTE,Medialia Corp,335 W 38th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Mehu Gallery,21 W 100th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Meisel Louis K Gallery,141 Prince St,4.07E+20,-740004792798924
GALERIA DE ARTE,Meisel Susan P Decorative Arts,141 Prince St,4.07E+21,-7.40E+20
GALERIA DE ARTE,Merrin Gallery,724 5th Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Merton Simpson Gallery Inc,38 W 28th St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Messineo Atr Projects,227 West 29th Street,4.07E+21,-7.40E+20
GALERIA DE ARTE,Metro Art,7823 Metropolitan Ave,4.07E+20,-7.39E+20
GALERIA DE ARTE,Metro Art and Frame,585 W 235th St,4.09E+20,-7.39E+20
GALERIA DE ARTE,Metro Pictures,519 W 24th St,4.07E+19,-7.40E+20
GALERIA DE ARTE,Miakey Art Gallery,5402 7th Ave,4.06E+20,-7.40E+20
GALERIA DE ARTE,Michael Werner Gallery,4 E. 77th St.,4.08E+20,-739642620856143
GALERIA DE ARTE,Michail- Lombardo Gallery,829 Madison Ave,4.08E+20,-7396654242387
GALERIA DE ARTE,Michel Soskine Inc,900 Park Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Michelle Rosenfeld Gallery,16 E 79th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Miele Frank J Gallery,1086 Madison Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Miller Geisler Gallery Llc,511 W 25th St,4.07E+20,-7.40E+19
GALERIA DE ARTE,Miller Laurence Gallery Inc,20 W 57th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Mimi Ferzt Inc,81 Greene St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Minetta Brook Inc,105 Hudson St,4.07E+20,-7.40E+19
GALERIA DE ARTE,Mip Art Realty Inc,83 Mercer St,4.07E+19,-7.40E+20
GALERIA DE ARTE,Mitchell Algus Gallery,511 W 25th St,407495397514391,-740037861385374
GALERIA DE ARTE,Mitchell-Innes & Nash,1018 Madison Ave,4.08E+19,-739625796104965
GALERIA DE ARTE,Mixed Greens Gallery,531 W 26th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Mobile Concept Inc,3655 Main St,4.08E+20,-7.38E+19
GALERIA DE ARTE,Modern Art & Framing,877 7th Ave,4.08E+20,-7.40E+20
GALERIA DE ARTE,Moeller Achim Fine Art Ltd,36 E 64th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Momenta Art Gallery,359 Bedford Ave,4.07E+20,-7.40E+19
GALERIA DE ARTE,Monalisa Art Gallery,1758 1st Ave,4.08E+21,-739466513812263
GALERIA DE ARTE,Montserrat Gallery Inc,584 Broadway,4.07E+20,-7.40E+20
GALERIA DE ARTE,Mooney Robert J Arts Management,174 Pacific St,4.07E+20,-7.40E+20
GALERIA DE ARTE,Morales David,325 W 38th St,4.08E+21,-7.40E+20
GALERIA DE ARTE,Morgan Art Consulting,303 Park Avenue South,4.07E+20,-7.40E+20
GALERIA DE ARTE,Morning Star Gallery Ltd,9809 64th Rd,4.07E+21,-7.39E+20
GALERIA DE ARTE,Naegele Amyas Bases & African Art,347 W 36th St,4.08E+20,-7.40E+20
GALERIA DE ARTE,Naiman Lee Fine Art,300 Central Park W,4.08E+20,-7.40E+20
GALERIA DE ARTE,Nancy Hoffman Gallery Inc,429 W Broadway,4.07E+20,-7.40E+19
