Local,Nome,Logradouro,Latitude,Longitude
ESTACAO DE METRO,Ditmars Blvd,23rd Ave,40775036,-73912034
ESTACAO DE METRO,Ditmars Blvd,23rd Ave,40775036,-73912034
ESTACAO DE METRO,Ditmars Blvd,23rd Ave,40775036,-73912034
ESTACAO DE METRO,Ditmars Blvd,23rd Ave,40775036,-73912034
ESTACAO DE METRO,Astoria Blvd-Hoyt Av,Hoyt Ave South,40770258,-73917843
ESTACAO DE METRO,Astoria Blvd-Hoyt Av,Hoyt Ave South,40770258,-73917843
ESTACAO DE METRO,Astoria Blvd-Hoyt Av,Hoyt Ave North,40770258,-73917843
ESTACAO DE METRO,Astoria Blvd-Hoyt Av,Hoyt Ave North,40770258,-73917843
ESTACAO DE METRO,30 Av-Grand Av,30th Ave,40766779,-73921479
ESTACAO DE METRO,30 Av-Grand Av,30th Ave,40766779,-73921479
ESTACAO DE METRO,30 Av-Grand Av,30th Ave,40766779,-73921479
ESTACAO DE METRO,30 Av-Grand Av,30th Ave,40766779,-73921479
ESTACAO DE METRO,Broadway,Broadway,4076182,-73925508
ESTACAO DE METRO,Broadway,Broadway,4076182,-73925508
ESTACAO DE METRO,Broadway,Broadway,4076182,-73925508
ESTACAO DE METRO,36 Av-Washington Av,36th Ave,40756804,-73929575
ESTACAO DE METRO,36 Av-Washington Av,36th Ave,40756804,-73929575
ESTACAO DE METRO,36 Av-Washington Av,36th Ave,40756804,-73929575
ESTACAO DE METRO,39 Av-Beebe Av,39th Ave,40752882,-73932755
ESTACAO DE METRO,39 Av-Beebe Av,39th Ave,40752882,-73932755
ESTACAO DE METRO,5th Av,60th St,40764811,-73973347
ESTACAO DE METRO,5th Av,60th St,40764811,-73973347
ESTACAO DE METRO,5th Av,60th St,40764811,-73973347
ESTACAO DE METRO,5th Av,60th St,40764811,-73973347
ESTACAO DE METRO,57th St,57th St,40764664,-73980658
ESTACAO DE METRO,57th St,57th St,40764664,-73980658
ESTACAO DE METRO,57th St,57th St,40764664,-73980658
ESTACAO DE METRO,57th St,57th St,40764664,-73980658
ESTACAO DE METRO,49th St,49th St,40759901,-73984139
ESTACAO DE METRO,49th St,49th St,40759901,-73984139
ESTACAO DE METRO,28th St,28th St,40745494,-73988691
ESTACAO DE METRO,28th St,28th St,40745494,-73988691
ESTACAO DE METRO,23rd St,23rd St,40741303,-73989344
ESTACAO DE METRO,23rd St,23rd St,40741303,-73989344
ESTACAO DE METRO,23rd St,23rd St,40741303,-73989344
ESTACAO DE METRO,23rd St,23rd St,40741303,-73989344
ESTACAO DE METRO,Union Square,14th St,40735736,-73990568
ESTACAO DE METRO,8th St,8th Ave,40730328,-73992629
ESTACAO DE METRO,8th St,8th Ave,40730328,-73992629
ESTACAO DE METRO,Prince St,Prince St,40724329,-73997702
ESTACAO DE METRO,Prince St,Prince St,40724329,-73997702
ESTACAO DE METRO,City Hall,Warren St,40713282,-74006978
ESTACAO DE METRO,City Hall,Warren St,40713282,-74006978
ESTACAO DE METRO,City Hall,Warren St,40713282,-74006978
ESTACAO DE METRO,Cortlandt St,Dey St,40710668,-74011029
ESTACAO DE METRO,Cortlandt St,Dey St,40710668,-74011029
ESTACAO DE METRO,Rector St,Rector St,4070722,-74013342
ESTACAO DE METRO,Rector St,Rector St,4070722,-74013342
ESTACAO DE METRO,Rector St,Rector St,4070722,-74013342
ESTACAO DE METRO,Whitehall St,,40703087,-74012994
ESTACAO DE METRO,Whitehall St,,40703087,-74012994
ESTACAO DE METRO,Whitehall St,,40703087,-74012994
ESTACAO DE METRO,Lawrence St,Willoughby St,4069218,-73985942
ESTACAO DE METRO,Lawrence St,Willoughby St,4069218,-73985942
ESTACAO DE METRO,Lawrence St,Willoughby St,4069218,-73985942
ESTACAO DE METRO,Lawrence St,Willoughby St,4069218,-73985942
ESTACAO DE METRO,DeKalb Av,De Kalb Ave,40690635,-73981824
ESTACAO DE METRO,DeKalb Av,De Kalb Ave,40690635,-73981824
ESTACAO DE METRO,DeKalb Av,De Kalb Ave,40690635,-73981824
ESTACAO DE METRO,DeKalb Av,De Kalb Ave,40690635,-73981824
ESTACAO DE METRO,Atlantic Av-Barclays Ctr,Pacific St,40683666,-7397881
ESTACAO DE METRO,Pacific St,Pacific St,40683666,-7397881
ESTACAO DE METRO,Pacific St,Pacific St,40683666,-7397881
ESTACAO DE METRO,Union St,Union St,40677316,-7398311
ESTACAO DE METRO,Union St,Union St,40677316,-7398311
ESTACAO DE METRO,Union St,Union St,40677316,-7398311
ESTACAO DE METRO,9th St,9th St,40670847,-73988302
ESTACAO DE METRO,Prospect Av,Prospect Ave,40665414,-73992872
ESTACAO DE METRO,Prospect Av,Prospect Ave,40665414,-73992872
ESTACAO DE METRO,25th St,25th St,40660397,-73998091
ESTACAO DE METRO,36th St,36th St,40655144,-74003549
ESTACAO DE METRO,36th St,36th St,40655144,-74003549
ESTACAO DE METRO,36th St,36th St,40655144,-74003549
ESTACAO DE METRO,45th St,45th St,40648939,-74010006
ESTACAO DE METRO,45th St,45th St,40648939,-74010006
ESTACAO DE METRO,45th St,45th St,40648939,-74010006
ESTACAO DE METRO,45th St,45th St,40648939,-74010006
ESTACAO DE METRO,53rd St,53rd St,40645069,-74014034
ESTACAO DE METRO,53rd St,53rd St,40645069,-74014034
ESTACAO DE METRO,53rd St,53rd St,40645069,-74014034
ESTACAO DE METRO,53rd St,53rd St,40645069,-74014034
ESTACAO DE METRO,59th St,59th St,40641362,-74017881
ESTACAO DE METRO,59th St,59th St,40641362,-74017881
ESTACAO DE METRO,59th St,59th St,40641362,-74017881
ESTACAO DE METRO,59th St,59th St,40641362,-74017881
ESTACAO DE METRO,Bay Ridge Av,Bay Ridge Ave,40634967,-74023377
ESTACAO DE METRO,Bay Ridge Av,Bay Ridge Ave,40634967,-74023377
ESTACAO DE METRO,77th St,77th St,40629742,-7402551
ESTACAO DE METRO,77th St,77th St,40629742,-7402551
ESTACAO DE METRO,86th St,86th St,40622687,-74028398
ESTACAO DE METRO,86th St,86th St,40622687,-74028398
ESTACAO DE METRO,95th St,95th St,40616622,-74030876
ESTACAO DE METRO,95th St,95th St,40616622,-74030876
ESTACAO DE METRO,95th St,95th St,40616622,-74030876
ESTACAO DE METRO,7th Av,Park Pl,4067705,-73972367
ESTACAO DE METRO,7th Av,Park Pl,4067705,-73972367
ESTACAO DE METRO,Prospect Park,Lincoln Rd,40661614,-73962246
ESTACAO DE METRO,Parkside Av,Parkside Ave,40655292,-73961495
ESTACAO DE METRO,Church Av,Church Ave,40650527,-73962982
ESTACAO DE METRO,Beverly Rd,Beverly Rd,40644031,-73964492
ESTACAO DE METRO,Cortelyou Rd,Cortelyou Rd,40640927,-73963891
ESTACAO DE METRO,Newkirk Av,Newkirk Ave,40635082,-73962793
ESTACAO DE METRO,Av H,Avenue H,4062927,-73961639
ESTACAO DE METRO,Av J,Avenue J,40625039,-73960803
ESTACAO DE METRO,Av M,Avenue M,40617618,-73959399
ESTACAO DE METRO,Kings Highway,Kings Hwy,4060867,-73957734
ESTACAO DE METRO,Av U,Avenue U,405993,-73955929
ESTACAO DE METRO,Neck Rd,Gravesend Neck Rd,40595246,-73955161
ESTACAO DE METRO,Sheepshead Bay,Sheepshead Bay Rd,40586896,-73954155
ESTACAO DE METRO,Brighton Beach,,40577621,-73961376
ESTACAO DE METRO,Brighton Beach,Brighton Beach Rd,40577621,-73961376
ESTACAO DE METRO,Brighton Beach,Brighton Beach Rd,40577621,-73961376
ESTACAO DE METRO,Brighton Beach,Brighton Beach Rd,40577621,-73961376
ESTACAO DE METRO,Ocean Parkway,Brighton Beach Rd,40576312,-73968501
ESTACAO DE METRO,Ocean Parkway,Brighton Beach Rd,40576312,-73968501
ESTACAO DE METRO,Ocean Parkway,Brighton Beach Rd,40576312,-73968501
ESTACAO DE METRO,Ocean Parkway,Brighton Beach Rd,40576312,-73968501
ESTACAO DE METRO,West 8th St,Surf Ave,40576127,-73975939
ESTACAO DE METRO,West 8th St,Surf Ave,40576127,-73975939
ESTACAO DE METRO,Stillwell Av,Mermaid Ave,40577422,-73981233
ESTACAO DE METRO,9th Av,New Utrecht Ave,40646292,-73994324
ESTACAO DE METRO,Fort Hamilton Parkway,45th St,40640914,-73994304
ESTACAO DE METRO,Fort Hamilton Parkway,45th St,40640914,-73994304
ESTACAO DE METRO,Fort Hamilton Parkway,44th St,40640914,-73994304
ESTACAO DE METRO,Fort Hamilton Parkway,44th St,40640914,-73994304
ESTACAO DE METRO,50th St,50th St,4063626,-73994791
ESTACAO DE METRO,50th St,50th St,4063626,-73994791
ESTACAO DE METRO,50th St,49th St,4063626,-73994791
ESTACAO DE METRO,50th St,49th St,4063626,-73994791
ESTACAO DE METRO,55th St,55th St,40631435,-73995476
ESTACAO DE METRO,55th St,55th St,40631435,-73995476
ESTACAO DE METRO,55th St,55th St,40631435,-73995476
ESTACAO DE METRO,71st St,71st St,40619589,-73998864
ESTACAO DE METRO,71st St,71st St,40619589,-73998864
ESTACAO DE METRO,71st St,71st St,40619589,-73998864
ESTACAO DE METRO,71st St,71st St,40619589,-73998864
ESTACAO DE METRO,79th St,79th St,40613501,-7400061
ESTACAO DE METRO,79th St,79th St,40613501,-7400061
ESTACAO DE METRO,18th Av,85th St,40607954,-74001736
ESTACAO DE METRO,18th Av,85th St,40607954,-74001736
ESTACAO DE METRO,18th Av,85th St,40607954,-74001736
ESTACAO DE METRO,20th Av,86th St,40604556,-73998168
ESTACAO DE METRO,20th Av,86th St,40604556,-73998168
ESTACAO DE METRO,20th Av,86th St,40604556,-73998168
ESTACAO DE METRO,20th Av,86th St,40604556,-73998168
ESTACAO DE METRO,Bay Parkway,86th St,40601875,-73993728
ESTACAO DE METRO,Bay Parkway,86th St,40601875,-73993728
ESTACAO DE METRO,Bay Parkway,86th St,40601875,-73993728
ESTACAO DE METRO,Bay Parkway,86th St,40601875,-73993728
ESTACAO DE METRO,25th Av,86th St,40597704,-73986829
ESTACAO DE METRO,25th Av,86th St,40597704,-73986829
ESTACAO DE METRO,25th Av,86th St,40597704,-73986829
ESTACAO DE METRO,25th Av,86th St,40597704,-73986829
ESTACAO DE METRO,Bay 50th St,Bay 50th St,40588841,-73983765
ESTACAO DE METRO,Bay 50th St,Bay 50th St,40588841,-73983765
ESTACAO DE METRO,Bay 50th St,Bay 50th St,40588841,-73983765
ESTACAO DE METRO,Bay 50th St,Bay 50th St,40588841,-73983765
ESTACAO DE METRO,8th Av,62nd St,40635064,-74011719
ESTACAO DE METRO,Fort Hamilton Parkway,62nd St,40631386,-74005351
ESTACAO DE METRO,New Utrecht Av,62nd St,40624842,-73996353
ESTACAO DE METRO,18th Av,64th St,40620671,-73990414
ESTACAO DE METRO,20th Av,64th St,4061741,-73985026
ESTACAO DE METRO,Bay Parkway-22nd Av,66th St,40611815,-73981848
ESTACAO DE METRO,Kings Highway,Kings Hwy,40603923,-73980353
ESTACAO DE METRO,Av U,Avenue U,"40,597,473","-73,979,137"
ESTACAO DE METRO,86th St,86th St,40592721,-7397823
ESTACAO DE METRO,121st St,Jamaica Ave,40700492,-73828294
ESTACAO DE METRO,121st St,Jamaica Ave,40700492,-73828294
ESTACAO DE METRO,111th St,Jamaica Blvd,40697418,-73836345
ESTACAO DE METRO,111th St,Jamaica Blvd,40697418,-73836345
ESTACAO DE METRO,104th St-102nd St,Jamaica Ave,40695178,-7384433
ESTACAO DE METRO,104th St-102nd St,Jamaica Ave,40695178,-7384433
ESTACAO DE METRO,Woodhaven Blvd,Jamaica Ave,40693879,-73851576
ESTACAO DE METRO,Woodhaven Blvd,Jamaica Ave,40693879,-73851576
ESTACAO DE METRO,Forest Parkway-85th St,Jamaica Ave,40692435,-7386001
ESTACAO DE METRO,Forest Parkway-85th St,Jamaica Ave,40692435,-7386001
ESTACAO DE METRO,Elderts Lane-75th St,Jamaica,40691324,-73867139
ESTACAO DE METRO,Elderts Lane-75th St,Jamaica,40691324,-73867139
ESTACAO DE METRO,Cypress Hills,Jamaica Ave,40689941,-7387255
ESTACAO DE METRO,Cypress Hills,Jamaica Ave,40689941,-7387255
ESTACAO DE METRO,Cypress Hills,Jamaica Ave,40689941,-7387255
ESTACAO DE METRO,Crescent St,Fulton St,40683194,-73873785
ESTACAO DE METRO,Crescent St,Fulton St,40683194,-73873785
ESTACAO DE METRO,Norwood Av,Fulton St,4068141,-73880039
ESTACAO DE METRO,Norwood Av,,4068141,-73880039
ESTACAO DE METRO,Cleveland St,Fulton St,40679947,-73884639
ESTACAO DE METRO,Cleveland St,,40679947,-73884639
ESTACAO DE METRO,Van Siclen Av,Fulton St,40678024,-73891688
ESTACAO DE METRO,Van Siclen Av,,40678024,-73891688
ESTACAO DE METRO,Alabama Av,,40676992,-73898654
ESTACAO DE METRO,Alabama Av,,40676992,-73898654
ESTACAO DE METRO,Chauncey St,Broadway,40682893,-73910456
ESTACAO DE METRO,Chauncey St,Broadway,40682893,-73910456
ESTACAO DE METRO,Halsey St,Broadway,4068637,-73916559
ESTACAO DE METRO,Halsey St,Broadway,4068637,-73916559
ESTACAO DE METRO,Gates Av,Broadway,4068963,-7392227
ESTACAO DE METRO,Gates Av,Broadway,4068963,-7392227
ESTACAO DE METRO,Kosciusko St,Broadway,40693342,-73928814
ESTACAO DE METRO,Kosciusko St,Broadway,40693342,-73928814
ESTACAO DE METRO,Myrtle Av,Myrtle Ave,40697207,-73935657
ESTACAO DE METRO,Myrtle Av,Myrtle Ave,40697207,-73935657
ESTACAO DE METRO,Flushing Av,Broadway,4070026,-73941126
ESTACAO DE METRO,Flushing Av,,4070026,-73941126
ESTACAO DE METRO,Flushing Av,Broadway,4070026,-73941126
ESTACAO DE METRO,Flushing Av,Broadway,4070026,-73941126
ESTACAO DE METRO,Lorimer St,Broadway,40703869,-73947408
ESTACAO DE METRO,Lorimer St,Broadway,40703869,-73947408
ESTACAO DE METRO,Hewes St,Broadway,4070687,-73953431
ESTACAO DE METRO,Hewes St,Broadway,4070687,-73953431
ESTACAO DE METRO,Marcy Av,Broadway,40708359,-73957757
ESTACAO DE METRO,Marcy Av,Broadway,40708359,-73957757
ESTACAO DE METRO,Marcy Av,Broadway,40708359,-73957757
ESTACAO DE METRO,Essex St,Delancey St,40718315,-73987437
ESTACAO DE METRO,Essex St,Delancey St,40718315,-73987437
ESTACAO DE METRO,Bowery,Delancey St,4072028,-73993915
ESTACAO DE METRO,Bowery,Delencey St,4072028,-73993915
ESTACAO DE METRO,Metropolitan Av,Metropolitan Ave,40711396,-73889601
ESTACAO DE METRO,Fresh Pond Rd,67th Ave,40706186,-73895877
ESTACAO DE METRO,Fresh Pond Rd,67th Ave,40706186,-73895877
ESTACAO DE METRO,Forest Av,Myrtle Ave,40704423,-73903077
ESTACAO DE METRO,Forest Av,Myrtle Ave,40704423,-73903077
ESTACAO DE METRO,Seneca Av,Seneca Ave,40702762,-7390774
ESTACAO DE METRO,Seneca Av,Seneca Ave,40702762,-7390774
ESTACAO DE METRO,Knickerbocker Av,Greene Ave,40698664,-73919711
ESTACAO DE METRO,Knickerbocker Av,Greene Ave,40698664,-73919711
ESTACAO DE METRO,Central Av,Cedar St,40697857,-73927397
ESTACAO DE METRO,Central Av,Cedar St,40697857,-73927397
ESTACAO DE METRO,8th Av,14th St,40739777,-74002578
ESTACAO DE METRO,8th Av,14th St,40739777,-74002578
ESTACAO DE METRO,3rd Av,14th St,40732849,-73986122
ESTACAO DE METRO,3rd Av,14th St,40732849,-73986122
ESTACAO DE METRO,1st Av,14th St,40730953,-73981628
ESTACAO DE METRO,1st Av,14th St,40730953,-73981628
ESTACAO DE METRO,Bedford Av,N 7th St,40717304,-73956872
ESTACAO DE METRO,Bedford Av,N 7th St,40717304,-73956872
ESTACAO DE METRO,Graham Av,Metropolitan Ave,40714565,-73944053
ESTACAO DE METRO,Graham Av,Metropolitan Ave,40714565,-73944053
ESTACAO DE METRO,Grand St,Bushwick Ave,40711926,-7394067
ESTACAO DE METRO,Grand St,Bushwick Ave,40711926,-7394067
ESTACAO DE METRO,Montrose Av,Bushwick Ave,40707739,-7393985
ESTACAO DE METRO,Montrose Av,Bushwick Ave,40707739,-7393985
ESTACAO DE METRO,Morgan Av,Harrison Pl,40706152,-73933147
ESTACAO DE METRO,Morgan Av,Harrison Pl,40706152,-73933147
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40706607,-73922913
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40706607,-73922913
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40706607,-73922913
ESTACAO DE METRO,Jefferson St,Wyckoff Ave,40706607,-73922913
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40703811,-73918425
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40703811,-73918425
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40703811,-73918425
ESTACAO DE METRO,DeKalb Av,Wycoff Ave,40703811,-73918425
ESTACAO DE METRO,Halsey St,Wycoff Ave,40695602,-73904084
ESTACAO DE METRO,Halsey St,Wycoff Ave,40695602,-73904084
ESTACAO DE METRO,Wilson Av,Wilson Ave,40688764,-73904046
ESTACAO DE METRO,Bushwick Av,Bushwick Ave,40682829,-73905249
ESTACAO DE METRO,Atlantic Av,New York Ave,40675345,-73903097
ESTACAO DE METRO,Atlantic Av,New York Ave,40675345,-73903097
ESTACAO DE METRO,Atlantic Av,New York Ave,40675345,-73903097
ESTACAO DE METRO,Sutter Av,Sutter Ave,40669367,-73901975
ESTACAO DE METRO,Livonia Av,Livonia Ave,40664038,-73900571
ESTACAO DE METRO,New Lots Av,New Lots Ave,40658733,-73899232
ESTACAO DE METRO,East 105th St,E 105th St,"40,650,573","-73,899,485"
ESTACAO DE METRO,East 105th St,E 105th St,"40,650,573","-73,899,485"
ESTACAO DE METRO,Canarsie - Rockaway Parkway,Rockaway Pkwy,40646654,-7390185
ESTACAO DE METRO,Canarsie - Rockaway Parkway,Rockaway Pkwy,40645757,-739025
ESTACAO DE METRO,Canarsie - Rockaway Parkway,E 98th St,40645957,-73901741
ESTACAO DE METRO,Franklin Av,Fulton St,40680596,-73955827
ESTACAO DE METRO,Park Place,Park Pl,40674772,-73957624
ESTACAO DE METRO,Park Place,Park Pl,40674772,-73957624
ESTACAO DE METRO,Botanic Gardens,Eastern Pkwy,40670343,-73959245
ESTACAO DE METRO,Inwood - 207th St,207th St,40868072,-73919899
ESTACAO DE METRO,Inwood - 207th St,207th St,40868072,-73919899
ESTACAO DE METRO,Inwood - 207th St,207th St,40868072,-73919899
ESTACAO DE METRO,Inwood - 207th St,207th St,40868072,-73919899
ESTACAO DE METRO,Dyckman St-200th St,Dyckman St,40865491,-73927271
ESTACAO DE METRO,Dyckman St-200th St,Dyckman St,40865491,-73927271
ESTACAO DE METRO,Dyckman St-200th St,Dyckman St,40865491,-73927271
ESTACAO DE METRO,190th St,192nd St,40859022,-7393418
ESTACAO DE METRO,190th St,Margaret Corbin Dr,40859022,-7393418
ESTACAO DE METRO,181st St,185th St,40851695,-73937969
ESTACAO DE METRO,181st St,181st St,40851695,-73937969
ESTACAO DE METRO,175th St,177th St,40847391,-73939704
ESTACAO DE METRO,175th St,177th St,40847391,-73939704
ESTACAO DE METRO,175th St,177th St,40847391,-73939704
ESTACAO DE METRO,175th St,177th St,40847391,-73939704
ESTACAO DE METRO,175th St,177th St,40847391,-73939704
ESTACAO DE METRO,168th St - Washington Heights,168th St,40840719,-73939561
ESTACAO DE METRO,163rd St - Amsterdam Av,161st St,40836013,-73939892
ESTACAO DE METRO,163rd St - Amsterdam Av,161st St,40836013,-73939892
ESTACAO DE METRO,163rd St - Amsterdam Av,162nd St,40836013,-73939892
ESTACAO DE METRO,155th St,155th St,40830518,-73941514
ESTACAO DE METRO,155th St,155th St,40830518,-73941514
ESTACAO DE METRO,155th St,155th St,40830518,-73941514
ESTACAO DE METRO,155th St,155th St,40830518,-73941514
ESTACAO DE METRO,155th St,155th St,40830518,-73941514
ESTACAO DE METRO,155th St,155th St,40830518,-73941514
ESTACAO DE METRO,145th St,145th St,40824783,-73944216
ESTACAO DE METRO,145th St,145th St,40824783,-73944216
ESTACAO DE METRO,145th St,145th St,40824783,-73944216
ESTACAO DE METRO,145th St,145th St,40824783,-73944216
ESTACAO DE METRO,135th St,135th St,40817894,-73947649
ESTACAO DE METRO,125th St,125th St,40811109,-73952343
ESTACAO DE METRO,125th St,125th St,40811109,-73952343
ESTACAO DE METRO,125th St,125th St,40811109,-73952343
ESTACAO DE METRO,125th St,125th St,40811109,-73952343
ESTACAO DE METRO,116th St,116th St,40805085,-73954882
ESTACAO DE METRO,116th St,116th St,40805085,-73954882
ESTACAO DE METRO,Cathedral Parkway-110th St,109th St,40800605,-73958158
ESTACAO DE METRO,Cathedral Parkway-110th St,109th St,40800605,-73958158
ESTACAO DE METRO,103rd St,103rd St,40796092,-73961454
ESTACAO DE METRO,96th St,96th St,40791646,-73964699
ESTACAO DE METRO,86th St,86th St,40785868,-73968916
ESTACAO DE METRO,86th St,86th St,40785868,-73968916
ESTACAO DE METRO,86th St,86th St,40785868,-73968916
ESTACAO DE METRO,81st St - Museum of Natural History,81st St,40781433,-73972143
ESTACAO DE METRO,81st St - Museum of Natural History,81st St,40781433,-73972143
ESTACAO DE METRO,72nd St,72nd St,40775594,-7397641
ESTACAO DE METRO,72nd St,72nd St,40775594,-7397641
ESTACAO DE METRO,59th St,57th St,40768296,-73981736
ESTACAO DE METRO,59th St,57th St,40768296,-73981736
ESTACAO DE METRO,59th St,58th St,40768296,-73981736
ESTACAO DE METRO,59th St,58th St,40768296,-73981736
ESTACAO DE METRO,59th St,58th St,40768296,-73981736
ESTACAO DE METRO,59th St,57th St,40768296,-73981736
ESTACAO DE METRO,59th St,58th St,40768296,-73981736
ESTACAO DE METRO,59th St,58th St,40768296,-73981736
ESTACAO DE METRO,59th St,58th St,40768296,-73981736
ESTACAO DE METRO,59th St,58th St,40768296,-73981736
ESTACAO DE METRO,50th St,49th St,40762456,-73985984
ESTACAO DE METRO,50th St,50th St,40762456,-73985984
ESTACAO DE METRO,50th St,50th St,40762456,-73985984
ESTACAO DE METRO,50th St,49th St,40762456,-73985984
ESTACAO DE METRO,50th St,50th St,40762456,-73985984
ESTACAO DE METRO,50th St,49th St,40762456,-73985984
ESTACAO DE METRO,50th St,49th St,40762456,-73985984
ESTACAO DE METRO,42nd St,42nd St,40757308,-73989735
ESTACAO DE METRO,42nd St,40th St,40757308,-73989735
ESTACAO DE METRO,42nd St,40th St,40757308,-73989735
ESTACAO DE METRO,42nd St,40th St,40757308,-73989735
ESTACAO DE METRO,34th St,,40752287,-73993391
ESTACAO DE METRO,34th St,34th St,40752287,-73993391
ESTACAO DE METRO,34th St,34th St,40752287,-73993391
ESTACAO DE METRO,23rd St,23rd St,40745906,-73998041
ESTACAO DE METRO,23rd St,23rd St,40745906,-73998041
ESTACAO DE METRO,14th St,16th St,40740893,-7400169
ESTACAO DE METRO,14th St,16th St,40740893,-7400169
ESTACAO DE METRO,14th St,16th St,40740893,-7400169
ESTACAO DE METRO,14th St,16th St,40740893,-7400169
ESTACAO DE METRO,14th St,14th St,40740893,-7400169
ESTACAO DE METRO,West 4th St,,40732338,-74000495
ESTACAO DE METRO,West 4th St,West 3rd St,40732338,-74000495
ESTACAO DE METRO,West 4th St,West 3rd St,40732338,-74000495
ESTACAO DE METRO,Spring St,Spring St,40726227,-74003739
ESTACAO DE METRO,Canal St,West Broadway,40720824,-74005229
ESTACAO DE METRO,Canal St,West Broadway,40720824,-74005229
ESTACAO DE METRO,Canal St,Laight St,40720824,-74005229
ESTACAO DE METRO,Canal St,Canal St,40720824,-74005229
ESTACAO DE METRO,Chambers St,Murray St,40714111,-74008585
ESTACAO DE METRO,World Trade Center,Park Pl,40712582,-74009781
ESTACAO DE METRO,World Trade Center,Barclay St,40712582,-74009781
ESTACAO DE METRO,World Trade Center,Park Pl,40712582,-74009781
ESTACAO DE METRO,World Trade Center,Park Pl,40712582,-74009781
ESTACAO DE METRO,World Trade Center,Park Pl,40712582,-74009781
ESTACAO DE METRO,World Trade Center,,40712582,-74009781
ESTACAO DE METRO,World Trade Center,,40712582,-74009781
ESTACAO DE METRO,World Trade Center,Vesey St,40712582,-74009781
ESTACAO DE METRO,Broadway-Nassau,Fulton St,40710197,-74007691
ESTACAO DE METRO,Broadway-Nassau,Fulton St,40710197,-74007691
ESTACAO DE METRO,High St,Cranberry St,40699337,-73990531
ESTACAO DE METRO,Jay St - Borough Hall,Willoughby St,40692338,-73987342
ESTACAO DE METRO,Jay St - Borough Hall,Willoughby St,40692338,-73987342
ESTACAO DE METRO,Jay St - Borough Hall,Willoughby St,40692338,-73987342
ESTACAO DE METRO,Jay St - Borough Hall,Willoughby St,40692338,-73987342
ESTACAO DE METRO,Hoyt & Schermerhorn,Schermerhorn St,40688484,-73985001
ESTACAO DE METRO,Hoyt & Schermerhorn,Schermerhorn St,40688484,-73985001
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40686113,-73973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40686113,-73973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40686113,-73973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40686113,-73973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40686113,-73973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40686113,-73973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40686113,-73973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40686113,-73973946
ESTACAO DE METRO,Lafayette Av,Fulton Ave,40686113,-73973946
ESTACAO DE METRO,Clinton & Washington Avs,Fulton Ave,40683263,-73965838
ESTACAO DE METRO,Clinton & Washington Avs,Fulton Ave,40683263,-73965838
ESTACAO DE METRO,Nostrand Av,Fulton St,40680438,-73950426
ESTACAO DE METRO,Nostrand Av,Fulton St,40680438,-73950426
ESTACAO DE METRO,Kingston-Throop,Fulton St,40679921,-73940858
ESTACAO DE METRO,Kingston-Throop,Fulton St,40679921,-73940858
ESTACAO DE METRO,Utica Av,Fulton St,40679364,-73930729
ESTACAO DE METRO,Utica Av,Fulton St,40679364,-73930729
ESTACAO DE METRO,Ralph Av,Fulton St,40678822,-73920786
ESTACAO DE METRO,Ralph Av,Fulton St,40678822,-73920786
ESTACAO DE METRO,Ralph Av,Mac Dougal St,40678822,-73920786
ESTACAO DE METRO,Rockaway Av,Fulton St,4067834,-73911946
ESTACAO DE METRO,Rockaway Av,Fulton St,4067834,-73911946
ESTACAO DE METRO,Broadway Junction-East New York,Van Sinderen Ave,40678334,-73905316
ESTACAO DE METRO,Liberty Av,Liberty Ave,40674542,-73896548
ESTACAO DE METRO,Liberty Av,Liberty Ave,40674542,-73896548
ESTACAO DE METRO,Liberty Av,Liberty Ave,40674542,-73896548
ESTACAO DE METRO,Liberty Av,Liberty Ave,40674542,-73896548
ESTACAO DE METRO,Van Siclen Av,Pitkin Ave,4067271,-73890358
ESTACAO DE METRO,Van Siclen Av,Pitkin Ave,4067271,-73890358
ESTACAO DE METRO,Van Siclen Av,Pitkin Ave,4067271,-73890358
ESTACAO DE METRO,Van Siclen Av,Pitkin Ave,4067271,-73890358
ESTACAO DE METRO,Shepherd Av,Pitkin Ave,4067413,-7388075
ESTACAO DE METRO,Shepherd Av,Pitkin Ave,4067413,-7388075
ESTACAO DE METRO,Shepherd Av,Pitkin Ave,4067413,-7388075
ESTACAO DE METRO,Shepherd Av,Pitkin Ave,4067413,-7388075
ESTACAO DE METRO,Euclid Av,,40675377,-73872106
ESTACAO DE METRO,Euclid Av,Pitkin Ave,40675377,-73872106
ESTACAO DE METRO,Euclid Av,Pitkin Ave,40675377,-73872106
ESTACAO DE METRO,Euclid Av,Pitkin Ave,40675377,-73872106
